0.76376,0.93021,1.52
0.76368,0.92986,1.5199
0.76365,0.92979,1.5199
0.76366,0.92973,1.5198
0.76361,0.92959,1.5198
0.76354,0.92943,1.5197
0.7633,0.92913,1.5198
0.76325,0.92901,1.5197
0.76305,0.92893,1.5197
0.76301,0.92884,1.5197
0.76317,0.92895,1.5196
0.76313,0.92888,1.5196
0.76305,0.92875,1.5196
0.76303,0.9287,1.5196
0.76291,0.92857,1.5196
0.7629,0.92854,1.5196
0.7629,0.92849,1.5196
0.7629,0.92847,1.5195
0.76316,0.92869,1.5196
0.76317,0.92869,1.5196
0.76313,0.92863,1.5196
0.76315,0.92864,1.5196
0.7631,0.9286,1.5197
0.76313,0.92862,1.5197
0.76306,0.92868,1.5197
0.7631,0.92872,1.5198
0.76337,0.92896,1.5198
0.76341,0.92901,1.5198
0.76347,0.92908,1.5199
0.76352,0.92912,1.5199
0.76352,0.92914,1.52
0.76359,0.92922,1.52
0.7637,0.92927,1.5201
0.76379,0.92935,1.5201
0.76388,0.92944,1.5202
0.76418,0.92973,1.5203
0.76428,0.92983,1.5203
0.7645,0.93005,1.5204
0.76461,0.93015,1.5205
0.76479,0.93033,1.5205
0.76491,0.93045,1.5206
0.76494,0.93057,1.5206
0.76506,0.93068,1.5207
0.76523,0.93084,1.5206
0.76536,0.93095,1.5207
0.76548,0.93107,1.5207
0.76561,0.93118,1.5208
0.76572,0.93129,1.5209
0.76587,0.9314,1.521
0.76601,0.93151,1.521
0.76616,0.93164,1.5211
0.76641,0.93185,1.5211
0.76656,0.93197,1.5212
0.76671,0.93209,1.5212
0.76667,0.93199,1.5214
0.76682,0.93211,1.5214
0.76684,0.93211,1.5216
0.76699,0.93222,1.5216
0.76711,0.93237,1.5217
0.76726,0.93249,1.5218
0.76763,0.9328,1.5219
0.76779,0.93292,1.5219
0.7679,0.93298,1.522
0.76805,0.9331,1.5221
0.76813,0.93315,1.5222
0.76828,0.93327,1.5223
0.76851,0.93336,1.5223
0.76866,0.93347,1.5224
0.76908,0.93382,1.5225
0.76923,0.93393,1.5225
0.76927,0.9339,1.5226
0.76942,0.93402,1.5227
0.76964,0.93419,1.5227
0.76979,0.9343,1.5228
0.76997,0.93441,1.5228
0.77013,0.93453,1.5229
0.77046,0.93481,1.5229
0.77062,0.93493,1.523
0.7707,0.93495,1.523
0.77086,0.93507,1.5231
0.77107,0.93524,1.5231
0.77122,0.93536,1.5232
0.77145,0.93547,1.5232
0.77161,0.93559,1.5233
0.77193,0.93586,1.5233
0.77209,0.93599,1.5233
0.77225,0.93613,1.5234
0.77231,0.93615,1.5235
0.77246,0.93628,1.5236
0.77261,0.93641,1.5236
0.77276,0.93655,1.5237
0.77287,0.93672,1.5238
0.77301,0.93687,1.5239
0.77328,0.93716,1.5239
0.77342,0.93732,1.5241
0.77354,0.93748,1.5242
0.77366,0.93765,1.5243
0.77387,0.9379,1.5244
0.77399,0.93809,1.5246
0.77406,0.9383,1.5247
0.77418,0.93849,1.5249
0.77439,0.9388,1.525
0.7745,0.93899,1.5252
0.7746,0.93919,1.5253
0.77463,0.93931,1.5255
0.77473,0.93952,1.5257
0.77487,0.93977,1.5259
0.775,0.93998,1.5261
0.77509,0.9402,1.5263
0.77517,0.94041,1.5265
0.77536,0.94072,1.5267
0.77544,0.94093,1.5269
0.77557,0.94122,1.5271
0.77565,0.94143,1.5273
0.77576,0.94166,1.5275
0.77583,0.94188,1.5276
0.77595,0.94205,1.5278
0.77602,0.94225,1.528
0.77619,0.94255,1.5281
0.77625,0.94274,1.5283
0.77623,0.94283,1.5284
0.77628,0.943,1.5286
0.7763,0.94317,1.5287
0.77634,0.94334,1.5289
0.77638,0.94349,1.529
0.77641,0.94366,1.5291
0.77651,0.94391,1.5292
0.77652,0.94407,1.5293
0.77661,0.94434,1.5294
0.77661,0.9445,1.5295
0.77647,0.94455,1.5297
0.77646,0.94471,1.5298
0.77644,0.94488,1.5299
0.77642,0.94505,1.53
0.7764,0.94522,1.5302
0.77647,0.9455,1.5302
0.77644,0.94568,1.5303
0.77646,0.94593,1.5304
0.77642,0.94611,1.5306
0.77624,0.94617,1.5307
0.77618,0.94636,1.5309
0.77615,0.94652,1.531
0.77608,0.94671,1.5311
0.77618,0.94706,1.5312
0.77611,0.94726,1.5314
0.77609,0.94755,1.5315
0.77601,0.94775,1.5316
0.77599,0.94804,1.5317
0.77589,0.94826,1.5319
0.77581,0.94846,1.532
0.7757,0.94868,1.5321
0.77559,0.94892,1.5322
0.77561,0.94928,1.5324
0.7755,0.94953,1.5325
0.77553,0.94995,1.5326
0.7754,0.95021,1.5327
0.77527,0.95047,1.5328
0.77514,0.95073,1.5329
0.77498,0.95098,1.533
0.77484,0.95125,1.5331
0.77485,0.95168,1.5332
0.77469,0.95197,1.5333
0.77455,0.9523,1.5334
0.77438,0.95259,1.5335
0.77418,0.95285,1.5336
0.77394,0.95323,1.5338
0.77374,0.95354,1.5338
0.7736,0.95377,1.5339
0.77357,0.9544,1.534
0.77335,0.95473,1.5341
0.77329,0.95525,1.5342
0.77306,0.9556,1.5343
0.77302,0.95613,1.5343
0.77279,0.9565,1.5344
0.77259,0.95683,1.5345
0.77235,0.95722,1.5346
0.77214,0.95764,1.5346
0.77188,0.95804,1.5347
0.77161,0.95843,1.5348
0.77134,0.95883,1.5348
0.77108,0.95926,1.5349
0.77067,0.95957,1.535
0.77047,0.95995,1.535
0.77018,0.96039,1.5351
0.7699,0.96085,1.5351
0.76968,0.96136,1.535
0.76938,0.96183,1.535
0.76902,0.96222,1.5351
0.76871,0.9627,1.5351
0.76851,0.96328,1.535
0.76819,0.96379,1.535
0.76799,0.96426,1.535
0.76768,0.96478,1.535
0.76753,0.96549,1.535
0.7672,0.96604,1.535
0.76685,0.96657,1.535
0.76652,0.96713,1.5351
0.76615,0.96771,1.5351
0.76581,0.96829,1.5352
0.7653,0.96894,1.5352
0.76494,0.96956,1.5353
0.7646,0.97022,1.5352
0.76423,0.97086,1.5353
0.7639,0.97156,1.5353
0.76352,0.97221,1.5354
0.76313,0.97287,1.5355
0.76276,0.97355,1.5356
